date	id	username	text	opponent_mentioned
2020-09-08	1303413042470776832	JoeBiden	On this feast day of Cuba’s patron saint la Virgen de la Caridad del Cobre, Jill and I pray that the love and compassion “Cachita” inspires will fill the hearts of Cubans and believers around the world. 	False
2020-09-08	1303392660699451392	JoeBiden	Unlike Donald Trump, I'll listen to the experts and heed their advice — especially when it comes to matters of health and safety.  You should expect nothing less from your president. 	True
2020-09-08	1303370008832155648	JoeBiden	This economy may be working great for Donald Trump and his wealthy friends — but it's not working for the rest of America.  It's time we change that.	True
2020-09-08	1303334776959651840	JoeBiden	At our best, America has always been generous, kind, and optimistic. We treat each other with dignity, give hate no safe harbor, and leave no one behind.  I believe we can be that nation once again.	False
2020-09-08	1303123383840890880	JoeBiden	Mr. President — If you’re so good at making deals, then why does your trade deal cost American workers so much pain while letting China off the hook for its biggest trade abuses? 	False
2020-09-07	1303098219337981954	JoeBiden	As president, I’ll make record investments in American industry and create millions of good-paying, union jobs.  We’re going to make sure the future is made in America — and built by union workers. 	False
2020-09-07	1303079343766331393	JoeBiden	Wall Street didn't build this country — the middle class did. And unions built the middle class.  Donald Trump doesn't understand that. We need a president who does.	True
2020-09-07	1303056694360944640	JoeBiden	It's not enough to just thank our essential workers — we need to pay them. As president, I’ll:  - Raise the minimum wage to $15 - End the tipped minimum wage - End the sub-minimum wage for people with disabilities - Ensure everyone has strong benefits	False
2020-09-07	1303036310177951747	JoeBiden	For years, President Trump and Republicans have waged a war on America's labor unions.   It will end on my watch.  I'll sign the PRO Act — making it easier for workers to organize and collectively bargain — and be the strongest labor president workers have ever had.	True
2020-09-07	1303011396041486340	JoeBiden	Together, we can build a future that reflects working people’s courage and ambition. One that not only offers good jobs — but the dignity, equity, shared prosperity, and common purpose due to every American. 	False
2020-09-07	1303001581437165570	JoeBiden	The 40-hour workweek Minimum wage Overtime pay Health care  Workplace safety protections  They’re all because of unions — and it’s time we recognize that.	False
2020-09-07	1302969877154668544	JoeBiden	Today, we honor the generations of union workers who fought for the rights, power, wages, and benefits that built and sustained the great American middle class. #LaborDay 	False
2020-09-07	1302769803925487616	JoeBiden	We need to restore honor and decency to the White House.	False
2020-09-07	1302763609194467328	JoeBiden	Time and again, the president has refused to provide Puerto Rico with much-needed resources. He’s repeatedly insulted Puerto Ricans and this latest action is another example of his disrespect for the island.   This ends when I’m elected president. 	False
2020-09-06	1302732055214653441	JoeBiden	"Donald Trump promised to be ""the greatest jobs president God ever created.""  But in reality, he's on track to become the first president in modern history to leave office with fewer jobs than when he entered.  American workers can't take four more years of his failed leadership."	True
2020-09-06	1302705631938347009	JoeBiden	We all want our schools to reopen — but we need to do it in a way that puts the health and safety of our students and educators first.  Here's how @KamalaHarris and I will reopen our schools safely and effectively: 	False
2020-09-06	1302675432144351234	JoeBiden	We know what President Trump thinks of our nation's veterans. Here is what they think of him. 	True
2020-09-06	1302649007991214081	JoeBiden	It’s time we reward work — not just wealth.	False
2020-09-06	1302615789313417217	JoeBiden	Be a patriot. Wear a mask. 	False
2020-09-06	1302396094886813698	JoeBiden	The economy wasn’t working for folks long before this virus hit. That’s why @KamalaHarris and I won’t just build back to the way things were — we’re going to build back better.  We’re going to make sure everyone has a fair shot to get ahead. 	False
2020-09-05	1302371428994412544	JoeBiden	As president, I will:  - Call for nationwide mask mandates - Implement widespread testing - Accelerate the development of treatments and vaccines  I’m ready to work on day one to contain the spread of this virus and get our country back on track.	False
2020-09-05	1302343746756005891	JoeBiden	Nicaraguan asylum seekers fleeing oppression deserve to have their cases heard. Instead, they’re being deported back into the tyrannical grip of Daniel Ortega without a chance to pursue their claims.  President Trump’s cruelty truly knows no bounds. 	True
2020-09-05	1302325123802824704	JoeBiden	Mr. President, enough with the weekend golf trips and erratic tweets. It's time for you to get to work and control the spread of this virus. 	False
2020-09-05	1302302977953271808	JoeBiden	Our nation’s veterans speak for themselves. 	False
2020-09-05	1302033703539937285	JoeBiden	Every day Donald Trump proves how morally unfit he is to lead our nation.  In 60 days, we have to vote him out. 	True
2020-09-04	1301990711013838849	JoeBiden	Now is not the time for a victory lap, Mr. President. Just because your wealthy friends and donors are doing well doesn't mean everyone else is.  Get off the golf course. Call the leaders of Congress to the White House. And make a deal that delivers for working people.	False
2020-09-04	1301990709910794243	JoeBiden	The fact is we're more than six months into this pandemic, and:  - 11.5 million Americans don't have their jobs back - Almost 30 million are on unemployment - We're down 720,000 manufacturing jobs - Nearly 1 in 6 small businesses have closed their doors	False
2020-09-04	1301990708920844291	JoeBiden	I'm grateful for everyone who found work in August and found that glimmer of hope — but there is real cause for concern in this morning's jobs report.  The pace of job gains in August was slower than in July. And significantly slower than May or June.	False
2020-09-04	1301926526925983744	JoeBiden	Tune in as I discuss how our economic crisis has been worsened by President Trump's failure to get COVID-19 under control: 	True
2020-09-04	1301913914922299393	JoeBiden	Mr. President, if you don’t respect our troops, you can’t lead them. 	False
2020-09-04	1301697991481458688	JoeBiden	Here’s my promise to you: If I have the honor of serving as the next commander in chief, I will ensure that our American heroes know that I will have their back and honor their sacrifice. Always. 	False
2020-09-04	1301686419421888512	JoeBiden	"In 2016, President Trump promised to reduce the trade deficit and said: ""You will see a drop like you've never seen before.""  The reality? It's the highest it's been in 12 years.  American workers can't afford another four years of his failed leadership. "	True
2020-09-04	1301677355526770689	JoeBiden	The President has a duty to set an example.  	False
2020-09-03	1301666282589347841	JoeBiden	Folks, today marks two months until Election Day. That means we have just two months to do everything we can to beat Donald Trump and restore the soul of this nation.  Chip in to help us win in November: 	True
2020-09-03	1301657977821241344	JoeBiden	This is our moment to root out systemic racism and ensure justice finally rings out for all in America. 	False
2020-09-03	1301638096992206850	JoeBiden	We need a president who will work to lower the temperature — not raise it. A president who will bring people together and find solutions to the challenges we face.  That's what I went to Kenosha to do today, and it's what I'll do every day in the White House. 	False
2020-09-03	1301594146390466562	JoeBiden	It’s time we come together as a nation to heal and address the challenges we face. Tune in to our community conversation in Kenosha, Wisconsin: 	False
2020-09-03	1301560082933530625	JoeBiden	Right now, classrooms should be humming with excitement for a new year and students’ hopes for their futures.  Instead, many are silent and empty because President Trump didn’t do his job.  America’s families are paying the price for his failures.	True
2020-09-03	1301535924111761408	JoeBiden	I've always believed we're at our best when we act as one America. It's time for us to come together, propel our nation across this turbulent threshold, and build a better future for all.	False
2020-09-03	1301322769045557250	JoeBiden	Time and time again, President Trump has refused to stand up to Putin. His silence on the poisoning of Mr. Navalny is just the latest example.  As president, I'll do what Trump won't: hold the Putin regime accountable for its crimes. 	True
2020-09-03	1301316478889680897	JoeBiden	I’ve released 21 years of my tax returns.   What are you hiding, @realDonaldTrump? 	True
2020-09-02	1301302636881342466	JoeBiden	They're rooting for chaos and violence because they think it helps them win a second term.  Now ask yourself, is that really who you think should be running the country? 	False
2020-09-02	1301285020448034817	JoeBiden	If we give Donald Trump another four years in the White House, our planet may never recover. 	True
2020-09-02	1301267404253786114	JoeBiden	We’re just over two months from Election Day. But in many states, you don’t have to wait until November to make your voice heard.  Head to  and make a plan to vote early today.	False
2020-09-02	1301237205617135617	JoeBiden	Donald Trump and Betsy DeVos are the worst possible people to lead our nation’s schools through this pandemic.	True
2020-09-02	1301219337865433097	JoeBiden	We all want students back in the classroom, but President Trump hasn't done the work to make sure schools can reopen safely and effectively.  @KamalaHarris and I will be ready on day 1 with a roadmap for reopening. 	True
2020-09-02	1301208423036407808	JoeBiden	President Trump has failed to address COVID-19 — and now our students and educators are paying the price. Tune in as I discuss my plan to safely and effectively reopen schools: 	True
2020-09-02	1301189337850277892	JoeBiden	This campaign is powered by grassroots supporters like you — and every dollar counts to close the fundraising gap with the Trump campaign. $5, $10, $15, whatever you can, chip in today: 	True
2020-09-02	1301186118621290498	JoeBiden	Last month we raised $364.5 million — 95% of the donations from grassroots supporters like you and the majority online.  Working people are powering our campaign — and I’m grateful.  We’ve got a long way to go to close the fundraising gap and win — but we can do it. Together.	False
2020-09-02	1301162966255980545	JoeBiden	Donald Trump is determined to instill fear and divide us, but what he doesn't understand is that fear never builds the future — hope does. 	True
2020-09-01	1300939997059493888	JoeBiden	For far too long, discriminatory policies like redlining have kept Black Americans from having the same opportunities as white Americans.  That’s got to change:  	False
2020-09-01	1300919864295436288	JoeBiden	If I’m elected president, I promise you that America will be better prepared to deal with any threats that come our way.  That starts with restoring the PREDICT program that President Trump ended. 	True
2020-09-01	1300891426876612608	JoeBiden	Together, we’re going to build back better than before and set our nation on a new path. 	False
2020-09-01	1300868022740156417	JoeBiden	.@DrBiden and I send our best wishes to members of the Jain faith concluding the holy observance of Paryushan and Das Lakshan. May we all find peace and reconciliation in our lives. Michhami Dukkaddam and Kshamavani!	False
2020-09-01	1300842856974819328	JoeBiden	We need a president who will lower the temperature and bring the country together — not one who raises it and tears us further apart. 	False
2020-09-01	1300811647200579589	JoeBiden	Our nation is at an inflection point. @KamalaHarris and I sat down to discuss what brought us to this moment — and how we move forward and build back better than before. Tune in to watch: 	False
2020-09-01	1300804101677015042	JoeBiden	Across the country, people rely on public transportation to get to work, see loved ones, and access essential services. But that's all under threat because Republicans refuse to do their jobs.  Congress must act now to save public transit.	False
2020-09-01	1300609317872295936	JoeBiden	Today’s press conference made it clear: we are all less safe because Donald Trump has failed at his job.  We need a President who will stop violence — not incite it. 	True
2020-09-01	1300606801356959744	JoeBiden	President Shri Pranab Mukherjee was a devout public servant who believed deeply in the importance of our two nations tackling global challenges together. Jill and I are saddened to hear of his passing — our prayers go out to his loved ones and the Indian people. 	False
2020-09-01	1300604392148733952	JoeBiden	I urge President Trump to join me in saying that while peaceful protest is an important right — violence is wrong. Period.  If he can’t say that, then he is unfit to be President. 	True
2020-09-01	1300604391234379778	JoeBiden	Tonight, President Trump declined to rebuke violence.  He wouldn’t even repudiate one of his supporters who is charged with murder.  He is too weak, too scared of the hatred he has stirred to put an end to it.	True
2020-09-01	1300599253207785472	JoeBiden	Fear never builds the future — hope does. 	False
2020-09-01	1300591702219132928	JoeBiden	If Donald Trump wants to ask the question: Who will keep you safer as President?  Let’s answer it. 	True
2020-08-31	1300583900503183360	JoeBiden	Donald Trump looks at this violence and sees a political lifeline.  He failed to protect America, so now he's trying to scare America. 	True
2020-08-31	1300576603295158272	JoeBiden	Folks, we're just hours away from our first end-of-month fundraising deadline of the general election. We need your help to hit our goal and show Donald Trump we have what it takes to win in November.  If you're able, please chip in today: 	True
2020-08-31	1300569556382085120	JoeBiden	The truth is Donald Trump can't stop the violence, because for years he has fomented it. 	True
2020-08-31	1300559741220016128	JoeBiden	Anyone who met Amari will tell you that he was a charismatic young man—poised for greatness. He was ready and willing to take on the world. I can tell you that in 20 years, we all would have been saying, ‘Amari for President.’ #AmariForPresident 	False
2020-08-31	1300500098233839616	JoeBiden	More cops have died from COVID this year than have been killed on patrol.  Nearly one in six small businesses in this country are closed.  Do you really feel safer under Trump?	True
2020-08-31	1300496925129666561	JoeBiden	Mr. President, it’s high time you condemn violence of any form. 	False
2020-08-31	1300495317041729536	JoeBiden	Donald Trump keeps telling us if he was president, you'd feel safe.  Well, he is president — whether he knows it or not.	True
2020-08-31	1300494058746458116	JoeBiden	Trump and Pence are running on this: “You won’t be safe in Joe Biden’s America.”  And what’s their proof?  The violence you’re seeing in Donald Trump’s America.	True
2020-08-31	1300492800161583104	JoeBiden	The simple truth is Donald Trump failed to protect America. So now, he’s trying to scare America.	True
2020-08-31	1300491542000361473	JoeBiden	I want a safe America — safe from COVID, safe from crime and looting, safe from racially motivated violence, safe from bad cops.   And let’s be crystal clear: Safe from four more years of Donald Trump.	True
2020-08-31	1300490032042725377	JoeBiden	Donald Trump may believe mouthing the words law and order makes him strong, but his failure to call on his own supporters to stop acting as an armed militia in this country shows you how weak he is.	True
2020-08-31	1300488129418129409	JoeBiden	Donald Trump can’t stop the violence we're seeing today – because for years he has fomented it.  Tune in as I discuss the need for justice and safety in America: 	True
2020-08-31	1300471409735536642	JoeBiden	Does anyone believe there will be less violence in America if Donald Trump is reelected?	True
2020-08-31	1300461343045083136	JoeBiden	We are facing so many crises under Donald Trump:   COVID. Economic devastation. Unwarranted police violence. Emboldened white nationalists. A reckoning on race. Declining faith in a bright American future.  The common thread? A president who makes things worse — not better.	True
2020-08-31	1300448261321502720	JoeBiden	We’re going to build back better and we will do it while creating a brighter future for you and your families. This week @KamalaHarris and I sit down to discuss how we are going to move forward—together.  Join us on Tuesday. 	False
2020-08-31	1300403965201444866	JoeBiden	There’s a lot happening, but I hope we don’t overlook the brave fire fighters &amp; emergency responders in the wake of Hurricane Laura.  When the storm hit, they stayed behind—even while their homes were being destroyed—to help their community recover.  True American heroes.	False
2020-08-30	1300218744539619336	JoeBiden	This video is doctored — and a flagrant attempt to spread misinformation at the expense of a man who uses assistive technology.   It should be removed. Now. 	False
2020-08-30	1300210188146946050	JoeBiden	I’m thrilled to announce our grassroots fundraiser with our friends. I hope you’ll join @DrBiden, @JVN, @Karamo, @TanFrance, @Antoni, and @BobbyBerk this Tuesday.  Chip in to reserve your spot:  	False
2020-08-30	1300164708528533505	JoeBiden	Donald Trump has been president for almost four years.  The temperature in the country is higher, tensions run stronger, divisions run deeper.  And all of us are less safe because he can’t do the job of the American president.	True
2020-08-30	1300164707081498630	JoeBiden	We must not become a country at war with ourselves.  A country that accepts the killing of fellow Americans who do not agree with you. A country that vows vengeance toward one another.  But that is the America that President Trump wants us to be, the America he believes we are.	True
2020-08-30	1300164706007740416	JoeBiden	The deadly violence we saw overnight in Portland is unacceptable. Shooting in the streets of a great American city is unacceptable.  I condemn violence of every kind by anyone, whether on the left or the right. And I challenge Donald Trump to do the same. 	True
2020-08-30	1300100974711721984	JoeBiden	We run this campaign led by the values that guide my life - honesty, integrity, and compassion. @KamalaHarris and I are hard at work and want to let you into the conversation.  Join us this Tuesday. 	False
2020-08-30	1300040570593783809	JoeBiden	No lies, fear-mongering, or malarkey.  Just an honest conversation about the future of our nation.  Tune in this Tuesday. 	False
2020-08-29	1299851827442221057	JoeBiden	I believe we're so much better than what we saw this week at the RNC.  This is our moment to choose love over hate, hope over fear, fact over fiction.  We'll overcome this era of American darkness, together. 	False
2020-08-29	1299846890725560323	JoeBiden	"I don’t know a single person who believes any part of this pandemic has been a “good thing"".  Secretary DeVos and President Trump refuse to take this virus seriously—our children are paying the price.  "	True
2020-08-29	1299791428621463552	JoeBiden	I believe there's not a single thing the American people can't accomplish if we do it together. We're going to overcome these crises and emerge stronger than before.	False
2020-08-29	1299761231620902913	JoeBiden	Folks, we’re just a few days away from our biggest end-of-month deadline yet and we need your help to hit our goal. Every donation — big or small — makes a big difference.  Please chip in today: 	False
2020-08-29	1299738581435445250	JoeBiden	The only thing this president has done alone is fail America. 	False
2020-08-29	1299723485611130887	JoeBiden	We have a president more interested in beating people at golf than beating COVID-19.	False
2020-08-29	1299693287184367616	JoeBiden	I promise you this: A Biden-Harris Administration will always listen to scientists. 	False
2020-08-29	1299542508586885122	JoeBiden	The true power of @ChadwickBoseman was bigger than anything we saw on screen. From the Black Panther to Jackie Robinson, he inspired generations and showed them they can be anything they want — even super heroes. Jill and I are praying for his loved ones at this difficult time.	False
2020-08-29	1299497492120326144	JoeBiden	America was built on a simple idea: All men — and women — are created equal.   It’s time we ensured all people are treated equally as well.	False
2020-08-28	1299481889003024384	JoeBiden	The President incites violence, inspires white-supremacist shooters, and his failed COVID response is costing thousands of lives per day. When you look at the world right now, ask yourself: Do you feel safe in Trump’s America? 	True
2020-08-28	1299467041498263554	JoeBiden	America is at an inflection point.  The calls for racial justice that sparked the March on Washington 57 years ago are ringing out again today.  As we honor the legacy of that day — let's meet this moment with the urgency and action that our heroes marched for half a century ago. 	False
2020-08-28	1299451941987078146	JoeBiden	Donald Trump put our nation on the sidelines. Let’s get back in the game. 	True
2020-08-28	1299445398935797760	JoeBiden	I know from personal experience how important access to quality, affordable health care is for a family. I know the peace of mind it brings.  It's why as president, I promise I'll protect your children's health care as if they were my own. 	False
2020-08-28	1299435332358807554	JoeBiden	"As we mark the 57th anniversary of the March on Washington and Dr. Martin Luther King Jr.'s ""I Have a Dream"" speech, we must continue the hard work of perfecting our union. It's up to all of us to carry on the march toward equality, liberty, and justice for all."	False
2020-08-28	1299428285948899329	JoeBiden	I am grateful for your friendship and leadership, @AbeShinzo. I’m sad to see you step down, but I know the strong alliance between our countries and peoples will continue for generations to come. Wishing you good health in the years ahead, my friend. 	False
2020-08-28	1299409914964533248	JoeBiden	Mr. President, Americans are canceling weddings and holding funerals without family. They're sacrificing so more Americans don't have to die.  But instead of leading by example, you hosted a super spreader event on the South Lawn.  When will you take the presidency seriously? 	False
2020-08-28	1299400100331040769	JoeBiden	We can't let George Floyd and Jacob Blake become just another pair of hashtags.  This is a moment of action.  It's long past time we reform policing, reverse systemic racism, and make our communities safer.	False
2020-08-28	1299324602863292416	JoeBiden	Times of crisis often bring out our best as Americans — and we're seeing that right now in the aftermath of Hurricane Laura. Thank you to all of our emergency responders who are working around the clock to help people get back on their feet. 	False
2020-08-28	1299189210641907713	JoeBiden	Tonight is yet another reminder of what's at stake in this election.   Who we are, what we stand for, and who we want to be — it's all on the ballot this November.  We have to beat Donald Trump. Chip in to help us do it: 	True
2020-08-28	1299186945558482945	JoeBiden	It’s time we bring integrity back to the White House. 	False
